created_at_x,email,estado_civil,id,name,prob_de_churn,team_id,updated_at_x,tempo_de_assinatura,historico_de_presenca_nos_jogos,historico_de_socio,numero_de_desistencias_no_periodo,historico_de_preco_nos_planos,tipo_de_plano,quantos_membros,planos_com_ingresso_incluso,feedback_sobre_servicos,frequencia_de_compra_de_produtos,tipo_pagamento,recorrencia,renda_mensal,aprovacao_cartao,LTV,CAC,expected_payments,ROI,investimento_mkt
2024-02-16 20:59:24 UTC,emmitt_wolf@walker.test,solteiro,845,Annamarie Price,0.5767625,1,2024-02-16 20:59:24 UTC,18,69,8,9,287,individual,6,t,6,8,boleto,False,0-1500,False,516.6,3.004993566246392,1348.9,170.91384560776189,0.0
2024-02-16 20:59:24 UTC,soraya_mosciski@dare.test,solteiro,846,Damien Haag Esq.,0.56808853,1,2024-02-16 20:59:24 UTC,7,64,36,8,186,individual,6,t,3,1,pix,False,5001-10000,False,130.2,3.0147735379202443,1078.8,42.18732347963326,0.0
2024-02-16 20:59:24 UTC,jimmy.hayes@rolfson-harber.test,divorciado,847,The Hon. Eusebio Streich,0.6423811,1,2024-02-16 20:59:24 UTC,56,17,26,5,190,familiar,4,f,5,14,cartão de débito,True,0-1500,True,1064.0,3.0086750593172344,171.0,352.64403899484444,0.0
2024-02-16 20:59:24 UTC,lonny_terry@kris-kuphal.example,solteiro,848,Kim Stehr,0.65822893,1,2024-02-16 20:59:24 UTC,39,53,6,0,433,individual,6,f,0,5,cartão de débito,True,2501-5000,True,1688.7,3.0736590041973266,1125.8,548.4103274611613,0.0
2024-02-16 20:59:24 UTC,iesha@abernathy.example,casado,849,Ron Parisian VM,0.67792845,1,2024-02-16 20:59:24 UTC,33,49,12,0,266,individual,6,t,4,7,cartão de débito,True,0-1500,True,877.8,2.9808678004724607,851.2,293.47800397618124,0.0
2024-02-16 20:59:24 UTC,rocky.schmidt@graham.test,solteiro,850,Connie Grimes,0.53601986,1,2024-02-16 20:59:24 UTC,86,27,17,5,283,familiar,2,f,6,20,boleto,False,1501-2500,False,2433.7999999999997,2.9840700913499454,-594.3000000000001,814.5974643675302,0.0
2024-02-16 20:59:24 UTC,anna.lowe@bailey-west.test,divorciado,851,Yvone Will Esq.,0.53354114,1,2024-02-16 20:59:24 UTC,79,30,31,5,205,familiar,4,t,2,6,cartão de crédito,True,5001-10000,False,1619.5,2.9813057842072572,-287.0,542.2183470004679,0.0
2024-02-16 20:59:24 UTC,rick_dicki@muller.test,casado,852,Msgr. Mimi Marquardt,0.6450243,1,2024-02-16 20:59:24 UTC,5,63,1,8,239,familiar,2,t,3,9,pix,False,0-1500,True,119.5,2.9833356864251925,1434.0,39.05583432791363,0.0
2024-02-16 20:59:24 UTC,russel@harber.test,divorciado,853,Iliana Goyette,0.688494,1,2024-02-16 20:59:24 UTC,65,2,9,0,253,familiar,7,t,9,4,boleto,False,1501-2500,True,1644.5,2.9808783861808044,0.0,550.683023240336,0.0
2024-02-16 20:59:24 UTC,chester@bruen-corwin.example,divorciado,854,Fr. Marguerita Jacobs,0.6789212,1,2024-02-16 20:59:24 UTC,22,38,21,3,217,familiar,5,f,7,8,pix,False,1501-2500,True,477.40000000000003,3.0356704959332266,933.0999999999999,156.26344497518912,0.0
2024-02-16 20:59:24 UTC,claudio.legros@simonis-ryan.example,casado,855,Sierra Gottlieb II,0.58464885,1,2024-02-16 20:59:24 UTC,26,67,27,5,360,individual,6,t,7,0,cartão de crédito,True,0-1500,False,936.0,3.0426151274396958,1404.0,306.6301013423366,0.0
2024-02-16 20:59:24 UTC,waylon@watsica.test,casado,856,Nathaniel Quitzon,0.7342574,1,2024-02-16 20:59:24 UTC,8,65,27,4,425,familiar,5,f,5,0,cartão de crédito,True,0-1500,True,340.0,2.982877611187516,2422.5,112.98389217338432,0.0
2024-02-16 20:59:24 UTC,wynell@grant.example,casado,857,Miss Chrissy Jones,0.67792845,1,2024-02-16 20:59:24 UTC,65,7,22,3,222,familiar,7,t,8,6,boleto,False,2501-5000,True,1443.0,2.9750293328068733,0.0,484.0372344525968,0.0
2024-02-16 20:59:24 UTC,shonta@gusikowski.example,solteiro,858,Celinda Stroman I,0.6816212,1,2024-02-16 20:59:24 UTC,39,49,36,0,416,familiar,6,f,3,2,cartão de crédito,True,2501-5000,True,1622.3999999999999,3.014142466691592,1081.6000000000001,537.2625466210268,0.0
2024-02-16 20:59:24 UTC,jae_rempel@koch-zulauf.example,divorciado,859,Amb. Eloy Bailey,0.50031614,1,2024-02-16 20:59:24 UTC,57,22,33,1,45,familiar,1,f,6,4,pix,False,1501-2500,False,256.5,2.9834333086715707,36.0,84.97477250604653,0.0
2024-02-16 20:59:24 UTC,cruz@wunsch.example,divorciado,860,Rico Leuschke,0.45919418,1,2024-02-16 20:59:24 UTC,80,45,6,3,495,familiar,7,t,2,5,cartão de crédito,True,0-1500,False,3960.0,3.0189879545326654,-742.5,1310.6978469736894,0.0
2024-02-16 20:59:24 UTC,celine.lubowitz@spinka-mayer.example,casado,861,Mimi Bode,0.54585814,1,2024-02-16 20:59:24 UTC,53,9,9,6,70,familiar,5,t,8,8,cartão de crédito,True,2501-5000,False,371.0,3.006087690625539,84.0,122.4162267311631,0.0
2024-02-16 20:59:24 UTC,daren@lueilwitz.example,divorciado,862,Audria Swift,0.58338326,1,2024-02-16 20:59:24 UTC,11,17,22,8,304,individual,7,f,2,0,pix,False,0-1500,False,334.40000000000003,2.954527676550083,1641.6000000000001,112.1822194979298,0.0
2024-02-16 20:59:24 UTC,lucile.bernier@crist.example,solteiro,863,Pres. Ericka Gulgowski,0.6556144,1,2024-02-16 20:59:24 UTC,6,23,13,3,97,individual,1,t,2,6,cartão de débito,True,1501-2500,True,58.199999999999996,3.046425156039902,572.3000000000001,18.104359050020165,0.0
2024-02-16 20:59:24 UTC,antonia.rolfson@cummerata.example,casado,864,Lu Pacocha DDS,0.6760277,1,2024-02-16 20:59:24 UTC,54,51,35,1,113,familiar,6,t,3,0,cartão de crédito,True,1501-2500,True,610.2,3.0538763301928658,124.30000000000001,198.81162759182956,0.0
2024-02-16 20:59:24 UTC,mariah_wunsch@lindgren-feil.test,divorciado,865,Rudolph Koss,0.65078837,1,2024-02-16 20:59:24 UTC,41,25,37,6,158,individual,7,t,7,1,boleto,False,1501-2500,True,647.8,2.9816163392854684,379.2,216.26470688554198,0.0
2024-02-16 20:59:24 UTC,maximo@kohler.test,divorciado,866,Eusebio Monahan,0.5759382,1,2024-02-16 20:59:24 UTC,38,25,23,6,297,individual,5,f,1,4,cartão de débito,True,1501-2500,False,1128.6,2.9883689532019204,801.9000000000001,376.66421003362024,0.0
2024-02-16 20:59:24 UTC,donn@mclaughlin-boyer.test,divorciado,867,Marta Hauck,0.5511253,1,2024-02-16 20:59:24 UTC,71,30,5,2,182,familiar,7,f,2,2,pix,False,0-1500,False,1292.2,3.008575961721747,-109.2,428.5055256841513,0.0
2024-02-16 20:59:24 UTC,lincoln@rau.example,solteiro,868,Dr. Lia Miller,0.6715779,1,2024-02-16 20:59:24 UTC,13,41,8,2,237,individual,5,t,5,4,cartão de débito,True,0-1500,True,308.1,3.0100337036996105,1232.4,101.35765786320484,0.0
2024-02-16 20:59:25 UTC,zenaida@anderson-runte.example,solteiro,869,Sen. Kisha Zboncak,0.67456764,1,2024-02-16 20:59:25 UTC,73,12,4,0,348,individual,7,f,9,8,cartão de crédito,True,2501-5000,True,2540.4,3.019756328180185,-278.40000000000003,840.2599309067223,0.0
2024-02-16 20:59:25 UTC,darrel@murazik.example,solteiro,870,Rodger Hills Jr.,0.67110324,1,2024-02-16 20:59:25 UTC,4,18,19,6,325,familiar,2,t,6,2,cartão de crédito,True,1501-2500,True,130.0,3.0603061361629904,1982.4999999999998,41.47941029945256,0.0
2024-02-16 20:59:25 UTC,gerry@maggio-grant.test,solteiro,871,Harris Powlowski V,0.583699,1,2024-02-16 20:59:25 UTC,33,58,25,0,273,familiar,6,f,2,4,cartão de crédito,True,2501-5000,False,900.9,2.9946915831751784,873.6,299.8323144398074,0.0
2024-02-16 20:59:25 UTC,johnie@kshlerin.test,solteiro,872,Amb. Britt Crist,0.6702959,1,2024-02-16 20:59:25 UTC,27,8,13,6,464,individual,6,f,1,8,pix,False,1501-2500,True,1252.8000000000002,2.9760510826638464,1763.1999999999998,419.96051620143095,0.0
2024-02-16 20:59:25 UTC,deedee@breitenberg.test,solteiro,873,Kelly Denesik,0.6734914,1,2024-02-16 20:59:25 UTC,28,63,33,4,99,familiar,7,t,5,6,cartão de débito,True,1501-2500,True,277.2,2.958620423159564,366.3,92.69231613157497,0.0
2024-02-16 20:59:25 UTC,august_greenholt@kuhlman-welch.example,casado,874,Cameron Abshire,0.66771585,1,2024-02-16 20:59:25 UTC,15,69,25,5,364,familiar,1,t,2,5,boleto,False,2501-5000,True,546.0,2.9780720988017424,1820.0,182.34008777681666,0.0
2024-02-16 20:59:25 UTC,jon@waters-prosacco.test,casado,875,Cecila Sipes,0.5637632,1,2024-02-16 20:59:25 UTC,41,70,26,1,266,familiar,3,f,2,1,pix,False,1501-2500,False,1090.6,2.999006190813786,638.4,362.6538008292885,0.0
2024-02-16 20:59:25 UTC,shirley_yost@abernathy.test,divorciado,876,Louis Ziemann PhD,0.467653,1,2024-02-16 20:59:25 UTC,32,55,11,8,245,individual,7,t,2,4,cartão de crédito,True,1501-2500,False,784.0,3.053836735905534,808.5,255.7262325395813,0.0
2024-02-16 20:59:25 UTC,winnie@padberg.test,solteiro,877,Arnoldo Ryan,0.5461091,1,2024-02-16 20:59:25 UTC,22,38,32,3,149,familiar,4,f,3,3,cartão de débito,True,2501-5000,False,327.8,2.984471661028915,640.6999999999999,108.8351859997186,0.0
2024-02-16 20:59:25 UTC,ronny.stiedemann@lesch-welch.example,solteiro,878,Donald Beahan,0.5569336,1,2024-02-16 20:59:25 UTC,8,30,37,6,323,familiar,6,t,8,0,boleto,False,1501-2500,False,258.40000000000003,3.006713638549167,1841.1000000000001,84.94100771255559,0.0
2024-02-16 20:59:25 UTC,dorian@pollich.test,divorciado,879,Ralph Witting,0.6652023,1,2024-02-16 20:59:25 UTC,36,54,7,9,95,familiar,4,f,5,19,boleto,False,1501-2500,True,342.0,2.9995073131178174,275.5,113.01872517673925,0.0
2024-02-16 20:59:25 UTC,kelvin@dibbert-hahn.test,solteiro,880,Aracely Labadie,0.67550915,1,2024-02-16 20:59:25 UTC,81,62,12,8,275,individual,3,f,7,9,boleto,False,1501-2500,True,2227.5,3.0356517982034426,-440.0,732.7798100949119,0.0
2024-02-16 20:59:25 UTC,lawrence@bode-pfannerstill.test,solteiro,881,Weston Bednar,0.68859667,1,2024-02-16 20:59:25 UTC,79,4,20,4,16,familiar,4,f,1,2,cartão de débito,True,2501-5000,True,126.4,3.0758079727762087,-22.4,40.094893152875215,0.0
2024-02-16 20:59:25 UTC,tomoko_kihn@will-keebler.example,solteiro,882,Ruben Marvin,0.5127144,1,2024-02-16 20:59:25 UTC,29,36,36,2,160,individual,1,t,0,19,cartão de débito,True,2501-5000,False,464.0,2.9840739368123903,576.0,154.49212580692563,0.0
2024-02-16 20:59:25 UTC,andrew.fadel@bosco-rodriguez.example,casado,883,Lona Casper,0.56260073,1,2024-02-16 20:59:25 UTC,21,72,37,9,292,familiar,7,t,10,17,boleto,False,2501-5000,False,613.2,2.9853168167244535,1284.8000000000002,204.40533472518163,0.0
2024-02-16 20:59:25 UTC,alva_fay@hessel.example,solteiro,884,Candy Mraz,0.67269194,1,2024-02-16 20:59:25 UTC,67,40,30,2,428,individual,4,t,5,2,pix,False,0-1500,True,2867.6,3.0313248263120722,-85.60000000000001,944.9890194244671,286.45687
2024-02-16 20:59:25 UTC,jerold.wehner@medhurst.example,casado,885,Domingo Ullrich,0.6688576,1,2024-02-16 20:59:25 UTC,81,17,5,2,204,individual,4,t,5,8,cartão de débito,True,0-1500,True,1652.3999999999999,3.0204567446887896,-326.40000000000003,546.0695790977976,0.0
2024-02-16 20:59:25 UTC,verla_gutkowski@steuber.example,casado,886,Cyril Hartmann DC,0.6817797,1,2024-02-16 20:59:25 UTC,3,68,9,4,329,individual,3,f,9,0,cartão de crédito,True,1501-2500,True,98.7,3.055401219772081,2039.8,31.30344982560509,0.0
2024-02-16 20:59:25 UTC,dominic_witting@veum.example,divorciado,887,Micheal Schaden,0.614214,1,2024-02-16 20:59:25 UTC,27,73,0,7,370,familiar,3,f,6,8,pix,False,2501-5000,False,999.0000000000001,3.017517845559779,1406.0,330.06680759817544,0.0
2024-02-16 20:59:25 UTC,randolph@jaskolski.test,casado,888,Sol Schaefer,0.6830191,1,2024-02-16 20:59:25 UTC,37,72,36,1,162,familiar,3,t,7,0,pix,False,1501-2500,True,599.4,2.989221237276388,453.59999999999997,199.52045413210695,0.0
2024-02-16 20:59:25 UTC,tammara@dicki.test,divorciado,889,Mr. Micah Ritchie,0.6695395,1,2024-02-16 20:59:25 UTC,6,32,28,4,333,familiar,4,t,6,9,cartão de crédito,True,1501-2500,True,199.79999999999998,3.0177196449207693,1964.7,65.20893373454703,0.0
2024-02-16 20:59:25 UTC,lemuel_tremblay@lynch.example,solteiro,890,Lawrence Lemke MD,0.67220944,1,2024-02-16 20:59:25 UTC,74,14,18,6,156,familiar,5,t,4,7,cartão de crédito,True,5001-10000,True,1154.4,3.0332611074174873,-140.4,379.5804904751026,0.0
2024-02-16 20:59:25 UTC,adela@yundt.test,casado,891,Noel Wilderman,0.56606364,1,2024-02-16 20:59:25 UTC,58,72,28,4,201,individual,2,f,8,7,boleto,False,2501-5000,False,1165.8,3.024614465435921,140.7,384.43755355345087,0.0
2024-02-16 20:59:25 UTC,dale.zboncak@hills-williamson.test,casado,892,Graig Weber,0.552525,1,2024-02-16 20:59:25 UTC,38,48,9,1,275,familiar,4,f,0,15,pix,False,1501-2500,False,1045.0,3.015218220933219,742.5,345.57524710651603,0.0
2024-02-16 20:59:25 UTC,porter.marks@goodwin-bailey.test,solteiro,893,Amb. Carma Jerde,0.56059766,1,2024-02-16 20:59:25 UTC,60,4,3,2,234,familiar,7,f,4,1,boleto,False,1501-2500,False,1404.0,3.0320002406876747,117.0,462.0606492569291,0.0
2024-02-16 20:59:25 UTC,dirk@hoppe-lynch.example,divorciado,894,Magen Jerde Ret.,0.5501367,1,2024-02-16 20:59:25 UTC,56,29,13,5,326,individual,5,t,10,8,cartão de crédito,True,1501-2500,False,1825.6,3.03507886771337,293.40000000000003,600.5000201215225,0.0
2024-02-16 20:59:25 UTC,pedro.vonrueden@doyle.test,divorciado,895,Morgan Torphy,0.66890657,1,2024-02-16 20:59:25 UTC,68,27,3,6,119,familiar,3,f,1,7,cartão de débito,True,2501-5000,True,809.1999999999999,3.041464769731126,-35.699999999999996,265.05601618444376,0.0
2024-02-16 20:59:25 UTC,walton@williamson.test,casado,896,Sam Powlowski,0.67462915,1,2024-02-16 20:59:25 UTC,25,53,14,8,361,individual,5,f,7,18,boleto,False,5001-10000,True,902.5,3.0194612966276893,1444.0,297.8943759630119,0.0
2024-02-16 20:59:25 UTC,candelaria.cruickshank@hartmann.example,casado,897,Tomas Stanton,0.66019493,1,2024-02-16 20:59:25 UTC,11,10,6,9,37,individual,1,t,9,9,boleto,False,1501-2500,True,40.7,2.9949864575904943,199.8,12.589376972590282,0.0
2024-02-16 20:59:25 UTC,vicky@brakus.example,casado,898,The Hon. Bob Spencer,0.54736376,1,2024-02-16 20:59:25 UTC,7,44,10,2,82,individual,5,f,1,3,boleto,False,1501-2500,False,57.4,3.0044014105929997,475.59999999999997,18.10530323864765,0.0
2024-02-16 20:59:25 UTC,margrett@beatty.test,casado,899,Tennille Dietrich,0.54591674,1,2024-02-16 20:59:25 UTC,73,50,28,1,410,familiar,3,f,9,3,boleto,False,1501-2500,False,2993.0,3.0361952689952507,-328.0,984.773224325738,0.0
2024-02-16 20:59:25 UTC,marlen.mills@schulist.test,casado,900,Miss Penney Willms,0.67792845,1,2024-02-16 20:59:25 UTC,34,41,25,4,197,familiar,4,t,3,6,boleto,False,0-1500,True,669.8,2.975491929870383,610.7,224.10563489553056,0.0
2024-02-16 20:59:25 UTC,jaclyn@bartell.test,casado,901,Cyril McKenzie,0.6760807,1,2024-02-16 20:59:25 UTC,43,17,13,3,266,familiar,6,t,5,7,pix,False,0-1500,True,1143.8,3.011060199266187,585.2,378.86620137277583,0.0
2024-02-16 20:59:25 UTC,brian@gibson-grimes.example,solteiro,902,Sen. Gwyneth Pfannerstill,0.67742527,1,2024-02-16 20:59:25 UTC,71,59,18,6,249,familiar,4,t,7,7,pix,False,1501-2500,True,1767.8999999999999,2.988199835630179,-149.4,590.6270990046316,0.0
2024-02-16 20:59:25 UTC,josue@rice.test,divorciado,903,Boyd Bauch DO,0.5246678,1,2024-02-16 20:59:25 UTC,33,25,15,5,116,familiar,1,f,9,6,cartão de débito,True,1501-2500,False,382.79999999999995,3.0008623446880445,371.20000000000005,126.56333214604486,0.0
2024-02-16 20:59:25 UTC,ryan.bogan@shanahan.test,casado,904,Noella Gerhold,0.500525,1,2024-02-16 20:59:25 UTC,9,29,5,3,133,individual,1,t,8,1,cartão de débito,True,1501-2500,True,119.7,3.038353555878219,744.8,38.39633679840179,0.0
2024-02-16 20:59:25 UTC,isiah@howe.test,casado,905,Olympia McClure,0.6620207,1,2024-02-16 20:59:25 UTC,1,62,3,7,77,familiar,2,f,7,1,pix,False,1501-2500,True,7.7,3.005732972040597,492.8,1.5617711458820835,0.0
2024-02-16 20:59:25 UTC,bart_harber@walsh.example,solteiro,906,Shirleen Halvorson,0.6813007,1,2024-02-16 20:59:25 UTC,58,11,22,5,475,familiar,6,f,4,3,boleto,False,0-1500,True,2755.0,3.0013930964446844,332.5,916.907088965937,275.19986
2024-02-16 20:59:25 UTC,marcelo@kuhlman.example,solteiro,907,Alva Hansen LLD,0.5372066,1,2024-02-16 20:59:25 UTC,10,27,30,5,130,familiar,1,t,4,4,cartão de crédito,True,0-1500,False,130.0,2.9592043157706023,715.0,42.93072803631232,0.0
2024-02-16 20:59:25 UTC,dong@bailey.test,casado,908,Kraig Tremblay,0.56327015,1,2024-02-16 20:59:25 UTC,41,45,3,9,363,familiar,1,t,7,8,cartão de crédito,True,1501-2500,False,1488.3,3.0223876069808164,871.1999999999999,491.4252589451034,0.0
2024-02-16 20:59:25 UTC,branda@kulas.example,solteiro,909,Otha Armstrong,0.52318174,1,2024-02-16 20:59:25 UTC,15,6,8,4,451,familiar,1,t,7,1,boleto,False,0-1500,False,676.5,3.019364525434232,2255.0,223.05376836793454,0.0
2024-02-16 20:59:25 UTC,gilbert@halvorson.example,divorciado,910,Le Kovacek,0.533094,1,2024-02-16 20:59:25 UTC,48,65,30,2,49,familiar,5,f,5,5,boleto,False,2501-5000,False,235.2,3.064897641699164,83.3,75.73992005475468,0.0
2024-02-16 20:59:25 UTC,marcelino.ritchie@marvin.test,divorciado,911,Alan Boyle,0.6760807,1,2024-02-16 20:59:25 UTC,31,28,31,0,483,familiar,4,f,3,6,pix,False,1501-2500,True,1497.3,2.99076665295141,1642.2,499.640863613483,0.0
2024-02-16 20:59:25 UTC,freddy.heidenreich@hudson.example,solteiro,912,Sabina Crist,0.6816212,1,2024-02-16 20:59:25 UTC,74,35,37,0,215,familiar,3,f,1,0,cartão de crédito,True,1501-2500,True,1591.0,3.0065745098299184,-193.5,528.1736475508144,0.0
2024-02-16 20:59:25 UTC,rory_renner@prohaska-johnson.example,solteiro,913,Chi Hettinger DVM,0.6760807,1,2024-02-16 20:59:25 UTC,9,24,24,1,387,individual,7,f,8,3,cartão de débito,True,2501-5000,True,348.3,3.007481510511323,2167.2,114.81118579870609,0.0
2024-02-16 20:59:25 UTC,graig@barrows.test,divorciado,914,Rev. Madelene Feeney,0.5737873,1,2024-02-16 20:59:25 UTC,53,52,1,3,298,individual,7,t,2,6,boleto,False,1501-2500,False,1579.3999999999999,3.047323598392904,357.59999999999997,517.2908703338703,0.0
2024-02-16 20:59:25 UTC,ellis_harvey@brekke.example,solteiro,915,Dr. Patricia Larson,0.5276725,1,2024-02-16 20:59:25 UTC,35,23,32,4,448,familiar,4,t,3,3,cartão de débito,True,1501-2500,False,1568.0,2.9971411340283916,1344.0,522.1652197480889,0.0
2024-02-16 20:59:25 UTC,johnny@keebler.test,solteiro,916,Hai Corwin,0.6812568,1,2024-02-16 20:59:25 UTC,29,40,1,9,276,individual,2,f,4,7,cartão de crédito,True,0-1500,True,800.4,3.0083706457731103,993.6,265.05764190811936,0.0
2024-02-16 20:59:25 UTC,rory@purdy.test,divorciado,917,Amb. Terrilyn Pollich,0.6506744,1,2024-02-16 20:59:25 UTC,15,68,2,0,22,familiar,3,t,1,2,cartão de crédito,True,1501-2500,True,33.0,3.018236895291496,110.0,9.933535419794449,0.0
2024-02-16 20:59:25 UTC,agueda_morar@schuppe.test,divorciado,918,Jani Murphy,0.781971,1,2024-02-16 20:59:25 UTC,71,74,17,8,473,individual,3,f,8,18,cartão de débito,True,0-1500,True,3358.2999999999997,3.005598273694691,-283.8,1116.348259543596,335.52944
2024-02-16 20:59:25 UTC,burma.boehm@larson-nikolaus.test,solteiro,919,Gov. Larita Hamill,0.5237514,1,2024-02-16 20:59:25 UTC,55,46,14,2,155,individual,4,f,3,7,boleto,False,0-1500,False,852.5,2.9866069915634843,155.0,284.44097111140746,0.0
2024-02-16 20:59:25 UTC,mohamed@ward.test,divorciado,920,Mary Bernhard,0.6537907,1,2024-02-16 20:59:25 UTC,82,5,35,0,370,familiar,1,t,2,0,boleto,False,1501-2500,True,3033.9999999999995,3.005822699786949,-629.0,1008.3742389446481,303.09942
2024-02-16 20:59:25 UTC,latosha@denesik-volkman.example,casado,921,Jeanna Casper Ret.,0.66357183,1,2024-02-16 20:59:25 UTC,83,17,2,1,463,familiar,5,t,8,20,cartão de débito,True,2501-5000,True,3842.9000000000005,3.032208952495793,-833.4,1266.3598885185445,383.98678
2024-02-16 20:59:25 UTC,dennise@haley-toy.test,solteiro,922,Greg Bechtelar,0.6687486,1,2024-02-16 20:59:25 UTC,20,20,26,3,72,individual,3,t,0,3,boleto,False,0-1500,True,144.0,2.9692045410176684,324.0,47.49783772412166,0.0
2024-02-16 20:59:25 UTC,bruce@effertz-altenwerth.example,casado,923,Sen. Lidia Bradtke,0.56922907,1,2024-02-16 20:59:25 UTC,31,8,20,6,281,individual,5,t,3,6,boleto,False,1501-2500,False,871.1,3.0039890902244064,955.4,288.9810797698091,0.0
2024-02-16 20:59:25 UTC,fabian@deckow-grimes.test,divorciado,924,Quinn Spinka Jr.,0.59315914,1,2024-02-16 20:59:25 UTC,12,74,26,0,467,individual,5,t,3,8,boleto,False,1501-2500,False,560.4,2.9789963755518247,2475.1,187.11704659969328,0.0
2024-02-16 20:59:25 UTC,grover.hauck@sipes-rolfson.test,divorciado,925,Fay Okuneva I,0.5136727,1,2024-02-16 20:59:25 UTC,80,57,18,3,146,individual,1,f,6,9,cartão de crédito,True,1501-2500,False,1168.0,3.035851398867745,-219.0,383.7355639461203,0.0
2024-02-16 20:59:25 UTC,kurt@howe-robel.test,solteiro,926,Msgr. Deon Bartell,0.53929734,1,2024-02-16 20:59:25 UTC,48,43,5,4,332,individual,3,t,3,13,cartão de débito,True,5001-10000,False,1593.6,2.954304392856487,564.4,538.416318729149,0.0
2024-02-16 20:59:25 UTC,hiedi_rempel@schoen.example,solteiro,927,Irwin Ernser,0.6796932,1,2024-02-16 20:59:25 UTC,40,73,18,3,127,familiar,7,f,8,0,cartão de crédito,True,1501-2500,True,508.0,2.9832323445818525,317.5,169.2850939259323,0.0
2024-02-16 20:59:25 UTC,darrell@botsford.example,casado,928,Tyron Herzog,0.6722628,1,2024-02-16 20:59:25 UTC,22,6,32,6,218,individual,6,t,10,4,cartão de débito,True,5001-10000,True,479.6,3.011316356251936,937.4,158.26589679104285,0.0
2024-02-16 20:59:25 UTC,kori@walter.example,casado,929,Harry Schoen V,0.640705,1,2024-02-16 20:59:25 UTC,33,49,7,5,90,individual,1,t,4,0,cartão de débito,True,1501-2500,True,297.0,3.04696572087703,288.0,96.4740207823908,0.0
2024-02-16 20:59:25 UTC,mike@williamson-rogahn.test,casado,930,Doloris Bednar MD,0.58558404,1,2024-02-16 20:59:25 UTC,3,73,4,8,128,individual,7,t,2,5,cartão de débito,True,5001-10000,False,38.4,2.9980274921678105,793.6,11.808421570622013,0.0
2024-02-16 20:59:25 UTC,laveta@marvin.test,divorciado,931,Junior Borer,0.5900537,1,2024-02-16 20:59:25 UTC,29,3,12,0,413,familiar,7,t,5,5,cartão de débito,True,2501-5000,False,1197.7,2.9833440141992043,1486.8,400.46224984432087,0.0
2024-02-16 20:59:25 UTC,jonathon@haag-blanda.test,solteiro,932,Anjelica Mante,0.67898047,1,2024-02-16 20:59:25 UTC,57,45,10,8,289,individual,2,f,9,2,pix,False,1501-2500,True,1647.3,3.0564347120832176,231.20000000000002,537.9612915622288,0.0
2024-02-16 20:59:25 UTC,sarai.kilback@feeney.test,solteiro,933,Tommy Hoppe,0.70419466,1,2024-02-16 20:59:25 UTC,5,2,34,5,60,individual,4,f,5,7,cartão de crédito,True,1501-2500,True,30.0,2.956559582987513,360.0,9.14692894153884,0.0
2024-02-16 20:59:25 UTC,colby@walker-aufderhar.example,casado,934,Alvina Grady,0.66152894,1,2024-02-16 20:59:25 UTC,63,42,35,2,155,individual,3,f,7,5,pix,False,1501-2500,True,976.5,2.9340358213013977,31.0,331.81802250351234,0.0
2024-02-16 20:59:25 UTC,tessie.ullrich@oconnell-beatty.test,casado,935,Jessica Barrows V,0.5021281,1,2024-02-16 20:59:25 UTC,65,44,23,6,7,familiar,1,f,3,16,pix,False,1501-2500,False,45.5,3.0132004335016,0.0,14.100223501270726,0.0
2024-02-16 20:59:25 UTC,gary@keebler.example,solteiro,936,Cristal Walker,0.6688229,1,2024-02-16 20:59:25 UTC,30,13,11,3,154,familiar,6,t,9,20,pix,False,0-1500,True,462.0,2.9849383732694217,539.0,153.7770647921178,0.0
2024-02-16 20:59:25 UTC,odell@ritchie.example,casado,937,Almeta Lebsack,0.68654853,1,2024-02-16 20:59:25 UTC,62,63,20,5,391,familiar,3,t,5,8,pix,False,2501-5000,True,2424.2000000000003,2.9693630154860786,117.3,815.4040527739797,0.0
2024-02-16 20:59:25 UTC,olin@hodkiewicz-bartoletti.test,casado,938,Jack Schimmel,0.6543082,1,2024-02-16 20:59:25 UTC,61,18,27,6,182,individual,4,f,4,5,cartão de débito,True,0-1500,True,1110.2,3.0212506934189807,72.8,366.4637137587708,0.0
2024-02-16 20:59:25 UTC,nanci_hoppe@lockman.example,casado,939,Kyla Waters,0.50758916,1,2024-02-16 20:59:25 UTC,16,59,13,8,499,individual,5,t,4,11,cartão de crédito,True,0-1500,False,798.4000000000001,3.0073140214131358,2445.1000000000004,264.4860763841457,0.0
2024-02-16 20:59:25 UTC,carmen@feeney.test,solteiro,940,Barton Douglas,0.5155884,1,2024-02-16 20:59:25 UTC,77,34,8,6,442,individual,5,t,2,5,cartão de débito,True,2501-5000,False,3403.4,2.983077641077898,-530.4,1139.9022524704467,0.0
2024-02-16 20:59:25 UTC,angele_lesch@upton.test,casado,941,Sebrina Dickinson,0.5433027,1,2024-02-16 20:59:25 UTC,78,64,26,9,1,individual,7,t,6,2,cartão de crédito,True,1501-2500,False,7.8,2.961590868039873,-1.3,1.6337196282491324,0.0
2024-02-16 20:59:25 UTC,cletus@hegmann.example,casado,942,Zenobia Murazik,0.554519,1,2024-02-16 20:59:25 UTC,79,44,7,5,265,individual,7,f,6,3,boleto,False,2501-5000,False,2093.5,3.0261737198484044,-371.0,690.7976936581398,0.0
